weight_class,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_avg_BODY_att,B_avg_CLINCH_att,B_avg_DISTANCE_att,B_avg_GROUND_att,B_avg_HEAD_att,B_avg_KD,B_avg_LEG_att,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_CLINCH_att,B_avg_opp_DISTANCE_att,B_avg_opp_GROUND_att,B_avg_opp_HEAD_att,B_avg_opp_KD,B_avg_opp_LEG_att,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,B_Stance_Switch,B_Stance_Southpaw,B_Stance_OpenStance,R_Stance_Southpaw,R_Stance_Orthodox,R_Stance_Switch,R_Stance_OpenStance
8,5,0,0,0.6756756755580716,0.6666666666666666,-0.08322981362318843,0.5781250000222168,0.09014869883493876,0.571428571,-0.07272727243801658,0.285714286,0.142857143,-0.03139931735314333,-0.0028571430000000064,0.285714286,0.5000000005833333,0.237142857,0.05667125154470232,5,1,0.7200000002613333,0.7021276595617927,0.06088992969555035,-0.17759562842658794,-0.15404040400781804,-0.857142857,-0.18749999996582034,2.571428571,0.142857143,-0.03691588787688016,-0.030000000000000027,0,0.27499999993875,0.302857143,0.06316436255008573,18,622.5714286,0,0,1,2,2,0,0,5,-10.159999999999997,-10.160000000000025,0,0,0,0,1,0,0,0
1,3,1,0,-0.09259259264814823,0.06375131704283854,0.019445111720749142,-0.12424242438622601,-0.20397841266169367,-0.133333333,0.12380952377034016,-1.5666666669999998,0,-0.11375423440474919,-0.016000000000000014,-1.5,-0.18750000015,-0.188333333,-0.145203876165173,-1,0,0.1232142856760205,0.0422222223333335,-0.008081441036882075,-0.7000000000600001,-0.051602581968626965,-0.166666667,0.11565017267418132,0.2,0.2,-0.014315034148772832,-0.05399999999999999,-0.333333333,0.2,0.114,-0.043856546618888825,3,395.9,-1,1,0,0,-1,-1,0,-1,0,7.6200000000000045,10,0,1,0,0,1,0,0
4,3,-1,1,0.333333333125,0.20606060606060606,-0.06682909846549279,0.3636363637851239,0.0867309118370937,-0.333333333,0.03952569169393361,7,0,0.09692127117009752,0.08666666700000003,-0.333333333,0.14285714279591838,0.16999999999999993,0.18064516130983355,-1,-1,-0.08088235294117652,0.4,0.0999258709956225,0.19999999955000003,0.008401084088918598,0,0.03703703725925922,-3.3333333329999997,0,0.06826923074881658,0.07,1,-0.3508771929658357,-0.16999999999999998,0.06470305876507787,-6,25.66666669999995,-1,0,0,0,0,-1,0,-1,-2.539999999999992,-2.539999999999992,0,0,0,0,0,1,0,0
7,3,-1,0,0.2716129033257023,0.1380952380285715,0.024630541836977382,-0.09633278601970452,-0.051686217122936584,0.03333333300000002,0.13071895428988844,-0.6000000000000001,-0.166666667,0.045137350502883755,0.18,0.13333333300000005,-0.2964912281368421,-0.38333333299999994,-0.026010430262363382,-2,0,0.42822966497259685,0.3079365080698413,0.07789855073913043,0.04720279705403674,0.19248120294629434,0.06666666700000001,0.5384615385325444,1.766666667,0.433333333,0.25485210165718225,0.178,-0.033333332999999965,-0.0666666673866666,0.455333333,0.20601418640815294,0,131.76666670000003,-1,0,0,-1,-1,1,0,-1,-2.539999999999992,-12.699999999999989,0,0,0,0,0,1,0,0
7,3,0,0,0.08333333333333337,0.2313341493268054,0.18949720670391057,0.6666666666666666,0.18888888888888888,0,-0.1499999999999999,1,0,0.24099099099099103,0.23999999999999994,0,0.5,0.5,0.27611172653900934,0,0,0.10000000000000009,0.044117647058823484,-0.19666048237476813,1,-0.1045296167247387,0,-0.42307692307692313,-4,0,-0.11149068322981365,-0.10999999999999999,0,-0.2708333333333333,-0.27,0.02854054054054056,0,0,0,0,-1,1,0,0,0,0,7.6200000000000045,12.699999999999989,0,0,0,0,0,1,0,0
8,3,0,0,-0.9629629629629629,-0.9117647058823529,-0.7567567567567568,0,-0.6607142857142857,0,-0.96,0,0,-0.8055555555555556,-0.8,-1,-0.2,-0.2,-0.8235294117647058,0,0,-0.9,-0.9142857142857143,0.06382978723404253,0,0.5353535353535354,1,0,-1,0,-0.06589147286821706,-0.06000000000000005,0,-0.4,-0.4,-0.17914438502673802,-2,-852,0,0,0,0,0,0,0,0,-2.539999999999992,7.6200000000000045,0,0,0,0,0,1,0,0
7,3,0,0,0.75,0.42857142857142855,0.19047619047619047,0,0.13043478260869565,0,1,0,0,0.25,0.25,0,0,0,0.21666666666666667,0,0,-1,-0.4,0.32,0.15384615384615385,-0.16666666666666663,1,1,-1,0,-0.22706766917293236,-0.23000000000000004,0,-0.33333333333333337,-0.32999999999999996,-0.3076190476190476,0,99,0,0,0,0,0,0,0,0,5.079999999999984,0,0,0,0,0,0,1,0,0
8,5,1,-6,0.1904761905714285,0.2934013026478851,0.2537804243780888,0.12444444439568558,0.20424245916235118,0.666666667,-0.055555555681934154,-2.823529412,0.058823529,0.25469666228872767,0.23029411799999994,-0.6470588239999999,0.08333333130357146,-0.5918627449999999,0.18002587356926003,10,1,-0.0646226415926392,0.0035771065427319115,-0.048990990911531584,-0.07719298189307477,0.06933672518312886,0.058823529,-0.03542673110285999,0.882352941,-0.10784313799999999,0.03468906555925949,-8.823530000000024e-4,0.176470588,0.2,0.176470588,0.17129843420459545,25,24.372549099999958,11,0,0,0,9,1,0,10,0,-2.539999999999992,0,0,1,0,0,1,0,0
5,3,0,-2,-0.25221729494051104,0.08813747243193981,-0.026066956200251012,0.004994450610432799,-0.11155606407322655,0.333333333,-0.061046511627906974,-0.4166666670000001,0,-0.11405594409640685,-0.12833333300000005,-0.416666667,-0.2222222222222222,-0.10499999999999998,-0.19346321268165279,-1,1,0.025641025925049354,0.0966657327761149,0.068840579735786,0.1258581235947248,-0.033304347904806963,0.208333333,0.07675906183368864,-1.5,-0.04166666699999999,0.0558880936890046,-0.07874999999999999,0.208333333,-0.40000000012,-0.205,0.03850899636357519,2,-67.25,-1,0,0,1,0,0,0,1,7.6200000000000045,2.539999999999992,5,0,0,0,0,1,0,0
3,3,0,2,-0.011728709841917428,0.13030303030303025,-0.014236384029108595,-0.009159482758620663,-0.0011836567687631971,0.15000000000000002,-0.16875653082549635,1.0750000000000002,-0.375,-0.010546027991326645,0.0044999999999999485,-0.475,0.47647058823529403,0.20625,0.07155213303200247,-1,-1,0.053977272727272596,0.09226190476190477,-0.09344404645609466,-0.14953033764914958,-0.02925724900589205,0.2,0.14880952380952384,-0.25,0.2,-0.05729546484813841,-0.069,-0.975,-0.2781954887218045,0.05449999999999999,-0.05103066867772754,-9,-37.52499999999998,1,0,0,-1,0,-1,0,-2,-5.079999999999984,-10.159999999999997,-10,0,0,0,1,0,0,0
8,3,-1,0,0.1561561561830005,0.4180648769158747,0.14626447746169824,0.17708333334358728,0.11047710382899795,-0.238095238,0.23626373633410813,-0.547619048,1.5,0.17997232986448042,0.16023809499999997,-0.476190476,-0.09582309606853046,0.09452381000000004,0.006091424349277119,-5,-7,0.014128728373626442,0.14580403213122295,-0.020382239073380215,-0.05813953486384538,-0.19195859863665868,-0.238095238,0.17760982519678925,1.761904762,-0.047619048,0.0033339707324632206,-0.006904762000000009,0.119047619,-0.03403755873543607,0.04309523799999998,0.06685899382528604,-39,345.95238099999995,1,0,-1,-2,-7,-2,0,-12,2.539999999999992,12.699999999999989,0,0,0,0,1,0,0,0
9,3,1,-1,-0.6956521739130435,-0.6041666666666666,-0.10223938223938223,-0.3757575757575758,0.004710144927536242,0.375,-0.3023255813953488,-1.25,-0.375,-0.17561168113654302,-0.0625,-0.625,-0.5789473684210527,-0.51875,-0.08811341330425304,-3,-2,0.18181818181818177,-0.7313432835820896,0.04024655547498185,-0.19233954451345758,-0.02741102837041437,-0.125,0.1842105263157895,2.375,-0.75,-0.0777974087161366,-0.25125,-0.625,0,-0.35875,0.21614349775784758,-18,-311.125,0,0,-3,0,-1,0,0,-4,10.159999999999997,5.079999999999984,0,0,0,0,0,1,0,0
9,3,1,0,-0.2727272727272727,-0.18816067653276958,-0.18456375838926176,-0.011111111111111183,-0.14942528735632182,0,-0.23809523809523814,0.5,0,-0.18546365914786972,-0.26,0,0.30000000000000004,-0.09999999999999998,-0.14089745447519686,0,1,-0.19130434782608696,-0.30000000000000004,0.08465050930804352,0,0.09659290481208294,0.5,0,-1.5,0,0.0742253182800865,0.09499999999999997,-1,0,0.36,0.06595126313436173,3,29,-1,0,0,0,0,0,0,0,2.539999999999992,0,0,0,0,0,0,1,0,0
3,3,0,0,-0.2941176470588235,-0.0012626262626261875,-0.1748780487804878,-0.92,-0.09545454545454546,-0.75,-0.5098901098901099,0,0,-0.2201886489093735,-0.2,1,-0.3333333333333333,-0.25,-0.1748512163714196,-1,-1,-0.03750000000000009,-0.4421768707482993,-0.0018722696068234068,0,0.22797811767332812,0,-0.12608695652173918,2.75,0,0.06814504265960569,-0.06999999999999995,1,0.3916666666666666,0.42999999999999994,0.13587487781036167,-7,265.75,0,0,0,-1,-1,0,0,-2,5.0800000000000125,2.539999999999992,0,0,0,0,0,1,0,0
4,5,0,-1,-0.1878207628287878,-0.18688524592709388,-0.08856152018432473,-0.3392857143829364,-0.11198626287500488,0.446428571,-0.1903488668273915,-1.035714286,-0.25,-0.1749380865261525,-0.161607143,0.053571429000000004,-0.3228070175341643,-0.274642857,-0.23163598387074424,-1,-1,-0.0030378035539296855,-0.04673721341975301,0.11365369956461191,0.11924119254155363,0.09101687945994236,-0.125,-0.00724637686020535,-2.178571429,-0.25,0.07253384100541349,0.01321428600000002,-0.75,0.04022988505747127,-0.080357143,-0.03415645713028376,-13,-434.9464286,-3,0,-1,-1,3,-1,0,0,2.539999999999992,-2.539999999999992,0,0,1,0,0,1,0,0
1,3,0,-2,0.1374269006655895,-0.10704787243943714,0.011906514626389197,0.08182730891990853,-0.03019558223187102,0.69047619,0.22272727278728655,-0.6190476189999999,-0.285714286,-0.02613218049251398,-0.08595238100000002,0.11904761900000005,0.3137254902445213,-0.15571428599999998,-0.08044103423349552,1,-1,0.15483743075712342,-0.33000000008810004,0.0617851950245894,0.17156862744031143,0.025541795671354617,0,0.12030075212258473,0.404761904,0.19047619000000002,0.053320174902890705,0.10547618999999997,0.023809524,0.06666666666666665,-0.12357142899999995,0.10988202474580477,-9,-317.7142857,-1,0,1,-1,2,-2,0,0,7.6200000000000045,7.6200000000000045,0,0,0,0,0,1,0,0
3,3,0,-1,0.08962868137840763,-0.34810126601313884,-0.01917123098687573,0.003584229394323013,-0.020052161524820644,-0.488095238,0.0866776315871014,2.321428571,0,-0.0015966043110763328,-0.06511904699999993,1.1904761899999998,-0.06308851217051414,0.08845238100000002,0.12116640258010525,0,3,0.13763066186734085,0.09634317877698462,0.2481004737633378,-0.40776699030709784,0.2939503053571617,0.10714285700000001,0.37500000007812484,0.916666667,0.25,0.295006747665849,0.312142857,0.464285714,0.5306122450229072,0.378333333,0.2762956459219241,19,344.3214286,-1,0,1,3,-3,1,0,2,5.0800000000000125,5.0800000000000125,10,0,0,0,0,1,0,0
7,3,0,0,-0.036274509727205806,0.04328063227816292,0.19467304742007152,-0.12267573700603218,0.09722741381194727,0.116666667,0.1709677417292924,-1.066666666,-0.15000000000000002,0.15357604833709687,0.084166666,-1.1,-0.031507876870619345,-0.026333333000000014,0.2576347015263438,-1,1,0.012474012465794826,0.047984137395931326,-0.05319881295359041,0.06639194144742605,-0.026184269599985488,-0.10000000000000003,0.15650919566327015,0.033333332999999965,-0.08333333300000001,0.009228549725325275,0.068,0.416666667,0.01062801934820412,-0.07549999999999998,0.058611630605812204,0,207.25,1,0,0,2,-1,-5,0,-4,-5.0800000000000125,-2.539999999999992,0,0,0,0,0,1,0,0
7,3,0,0,-0.27406353730892485,-0.1577540109374016,0.08129715023293776,-0.14162028441957608,-0.10827407891892643,0.732142857,-0.19297445257339219,-1.357142857,-0.125,-0.07422640032203148,-0.03696428599999996,-0.125,0.31851851823851857,-0.18553571400000002,-0.18220946913334257,1,-1,-0.17387964129225808,-0.21367521402089273,0.004284827535805058,-0.4799999999776,0.006717185889066446,0.017857142999999992,-0.18103448285958212,-1.232142857,-0.25,-0.033775102345165564,-0.028571429000000037,-1.857142857,-0.11578947374021054,0.196607143,-0.15764225522413405,-5,-198.25,0,0,0,-3,3,0,0,0,5.0800000000000125,10.159999999999997,0,0,0,0,0,1,0,0
7,3,-1,1,-0.1561679790026247,-0.13169642863265318,0.0011700153181634643,0.25773993805973416,0.12907164696228743,-0.1875,-0.10147058817529409,0.6041666670000001,0.4375,0.050404124823430096,-0.04125000000000001,1.4375,-0.04347826092627605,0.05854166700000002,0.2691727328257207,-1,-5,0.07672634277905033,-0.08518518530518526,-0.12479102315950358,0.2521367521988823,-0.0705602836822512,0.10416666699999999,-0.13589529375678966,0.6041666670000001,0.04166666699999999,-0.067466744126091,-0.02083333300000001,0.1875,0.7627118644067796,0.253125,0.01621189633519804,-34,-417.6458333,0,0,-3,-3,-1,2,0,-5,7.6200000000000045,5.079999999999984,0,1,0,0,0,1,0,0
7,3,0,0,-0.29473684160664826,-0.3297872338660027,0.06298514090352625,0.15217391285916826,-0.07116104871186296,-0.333333333,-0.3076923076923077,-0.666666667,0,-0.12865497071637427,-0.12666666699999996,0.833333333,-0.16666666666666663,-0.09999999999999998,-0.1751196172105765,-1,0,0.11904761917006812,0.22321428567912938,-0.01559220402054623,0.14482758626397152,-0.01944501758207251,0.5,0.19999999999999996,-0.5,0,-0.019045858017462503,-0.033333332999999965,-1.666666667,-0.1428571428571429,-0.08999999999999997,-0.055805243496974855,-3,-143.16666669999995,0,0,0,0,-1,0,0,-1,2.539999999999992,-5.0800000000000125,0,0,0,0,0,1,0,0
5,5,0,0,0.04411764697577858,0.049999999760000025,0.04116575589340976,-0.07196969690909094,0.0678400547207415,0,0,-1,-0.166666667,0.08614561292760203,0.07916666699999997,-0.166666667,-0.5714285715510203,-0.333333333,0.08734402852049905,-2,0,0.042352941243670617,0.25213675235897437,0.04523403686721328,8.210180838004177e-4,0.14760037121687697,-0.08333333300000001,0.38461538486390534,-0.0833333329999999,-0.166666667,0.18978405325150938,0.259166667,-0.5,0.30952380942857144,0.268333333,0.17656637168141598,-7,-227.25,1,0,0,-1,-1,0,0,-2,15.23999999999998,20.319999999999993,-1,0,0,0,0,1,0,0
6,3,-1,0,0.023564064776627203,-0.14035087708560812,0.031301631730087376,-0.008913979680388984,0.015121458345455863,-0.25974025900000003,0.11452810206963993,-0.16883116900000017,0,0.0027798737255819717,0.13870129800000003,-0.220779221,0.002613240160469932,0.0014285710000000174,0.03092250069354152,2,-4,-0.11481481496088464,0.011885245912634068,-0.14704670868358766,-0.01674641159615442,-0.1286851392189145,0.246753247,0.254504504337176,-0.961038961,-0.363636364,-0.15414543298120847,-0.14337662300000004,-0.207792207,-0.3245614036567099,-0.32155844100000003,-0.14951477740135538,-17,-310.18181819999995,-3,0,0,2,-2,0,0,0,2.5400000000000205,-2.539999999999992,-20,0,0,0,0,1,0,0
5,3,-1,1,0.02678571450055811,0.01875000032999996,-0.07601572734558176,-0.02197802220251177,0.1727395410940626,-0.727272727,0.15789473677506927,1.5454545450000001,0,0.11056502376293298,0.060454545000000026,-0.090909091,1,1,0.23440293313018246,0,-5,0.18880455405108032,0.05316882660201261,0.05795285823888108,-0.9166666665902777,0.1989984820424034,-0.363636364,-0.0987654320115835,-0.636363636,0,0.13647356377474257,0.18863636400000006,0.363636364,-0.033333333553333344,-0.07363636399999998,0.21423289845621463,-12,383.5454545,0,0,0,-1,-3,0,0,-4,12.699999999999989,17.78,30,0,0,0,0,1,0,0
8,3,0,-1,-0.4,-0.22499999999999998,-0.04404761904761906,-0.03968253968253965,-0.11864406779661019,1.5,0.033333333333333326,-0.5,0,-0.11817168338907469,-0.175,0,-0.4,-0.2,-0.12790697674418605,-1,0,0.36363636363636365,0.4444444444444444,-0.2138888888888889,-0.8,-0.25144300144300147,0,0.33333333333333337,-2.5,0,-0.2607407407407408,-0.33499999999999996,-1.5,-0.1111111111111111,-0.09499999999999997,-0.2743789395624768,-1,386,0,0,0,0,-1,0,0,-1,2.5400000000000205,10.160000000000025,20,0,0,0,0,0,1,0
1,3,1,-3,-0.11630578846792161,0.23434343494916032,0.015297509154084066,-0.0666666664640001,-0.028574233061827492,-0.285714286,0.08203389839265574,-0.9761904760000001,0,-0.044160780021795576,-0.05642857099999998,0.023809524,0.3157894736648199,-0.39047619,-0.1255222541445472,-2,2,-0.22368421055113097,-0.08498831782961402,-0.03382512414040473,-0.2049689441248409,-0.003180740427395523,0.166666667,-6.523158732719692e-4,1.6190476190000003,-0.142857143,-0.06559005825925313,-0.037380952999999995,0.19047619000000002,0.1519607842054499,0.08000000000000002,-0.09864958761436399,-2,47.142857100000015,0,0,-2,0,-1,0,0,-3,-2.5400000000000205,5.0800000000000125,0,0,0,0,0,1,0,0
8,3,-1,1,-0.08771929824561397,-0.024137931034482807,-0.15968032179527897,-0.2571428571428571,-0.026579520697167736,0,-0.32007575757575757,0.19999999999999996,0,-0.08945527236381806,-0.030999999999999972,2.3,-0.13602941176470587,0.11499999999999999,-0.01200134046385637,-1,-1,-0.018681318681318615,0.1527777777777778,-0.06149747158936436,-0.07525510204081631,0.07951010886469673,-0.2,-0.3678571428571429,-0.3999999999999999,0,0.037516461632351505,0.035999999999999976,-0.4,-0.19298245614035087,-0.099,0.11576089280369439,-10,-198.10000000000002,0,0,0,-2,0,0,0,-2,2.539999999999992,-2.5400000000000205,0,0,0,0,1,0,0,0
3,3,0,-1,-0.5707692307692307,-0.14860681114551078,-0.19963235294117648,0,-0.09693023255813954,0,-0.26206896551724135,0,0,-0.20565172733421844,-0.22500000000000003,0.5,-0.047619047619047616,0.08499999999999999,-0.15074537865235543,-1,1,-0.38095238095238093,-0.28260869565217395,-0.15298869567498097,-0.6666666666666666,-0.1893939393939394,-0.5,-0.4412238325281803,0,0,-0.26514568913953684,-0.26,0.5,0.06593406593406592,0.02500000000000001,-0.3671083007126367,0,0,0,0,-1,0,0,0,0,-1,0,7.6200000000000045,0,0,0,0,0,1,0,0
6,3,0,0,0.03320332039141494,0.14213685482394833,-0.010037603069410816,0.008942626102284579,0.03489757729113019,-0.235294118,0.03454813572315307,0.5203619910000001,0.018099548000000007,0.07963090027179914,0.11936651600000003,0.307692308,0.08617372179551919,0.079366516,0.22154704827824967,-2,2,0.09378856432816274,0.027437641748211727,-0.05219891410690097,-0.004741833420382369,0.04471683504038859,-0.158371041,0.045762711598302364,0.013574661000000043,0.076923077,0.012004766608745998,0.06343891400000001,0.7963800910000001,0.06531531534921575,-0.04276018100000001,0.13775027106397114,-19,-196.65158369999995,-1,-1,-4,2,-5,2,0,-6,2.539999999999992,-2.539999999999992,0,0,1,0,0,1,0,0
9,3,-1,0,0.18968456932348765,0.307781649228435,0.17428693062553544,-2.513823086118805e-4,0.0734426230049735,0.318181818,0.08888888903555547,-2.181818182,-0.045454545,0.27437466899329427,0.25045454500000003,-0.318181818,-0.5270270270511322,-0.502272727,0.19223153529379688,-4,-6,0.09137323933624286,-0.1319444443167901,-0.07336870087308706,-0.7073170729351577,-0.20521553575388068,-0.181818182,-0.08818011261485392,-0.181818182,-0.090909091,0.0224479652012603,-0.15818181799999997,-1.045454545,-0.3703703708230453,-0.135,0.013267295353665665,-44,-133.68181819999995,-1,0,-1,-5,-5,-3,0,-14,-2.5400000000000205,2.5400000000000205,0,0,0,0,0,1,0,0
4,3,0,-1,0.0945674043729986,0.26530612229904205,-0.029148375684011907,0.09461279475907558,0.10181704263157898,1.6666666669999999,-0.07499999999999996,-3,0,0.09121219347403425,0.06666666700000007,-1,0.08000000001920005,0.09999999999999998,-0.0316603227280553,-1,-1,0.15705128207692298,0.47619047614285714,0.023734729377941022,0.49999999988000005,0.15451895038657365,0,-0.11888111881011298,2.666666667,-0.333333333,0.22152690863579477,0.21666666699999992,0,-0.40000000012,-0.166666667,0.27540106958379923,-6,-92,0,0,0,-2,1,0,0,-1,-7.6200000000000045,-2.539999999999992,-10,0,0,0,1,0,0,0
1,3,1,0,-0.02086956521739125,-0.33333333333333337,0.028673835125448077,-0.06796480059913879,-0.010640900195694691,-0.09999999999999998,-0.09848484848484851,0.5,0.75,-0.06683168316831684,-0.177,0.35,0.5454545454545454,0.08750000000000001,-0.05156005547471176,-1,2,0.01346389228886169,0.14906832298136652,0.12820512820512825,-0.14534883720930225,0.09436295657175725,0.2,-0.21951219512195108,3.8499999999999996,0,0.10586043360433611,0.09449999999999997,1.65,0.30555555555555547,0.632,0.03487358326068002,7,370.75,0,0,1,0,-1,-1,0,-1,-2.539999999999992,2.539999999999992,0,0,0,0,0,1,0,0
6,3,0,0,-0.4661654135338346,-0.059523809523809534,0.04347826086956519,-0.7142857142857143,-0.14285714285714285,-0.5,-0.31034482758620685,-0.5,0,-0.1304761904761904,-0.12,0,-0.25,-0.5,-0.11730819586279129,-1,0,-0.2857142857142857,0.75,0.21544715447154478,-0.7,0.07912087912087912,-0.5,0.75,-0.5,0,0.11124794745484401,0.09000000000000002,0,0,0,-0.013617021276595698,1,432,0,0,0,0,-1,0,0,-1,0,5.079999999999984,0,0,0,0,0,1,0,0
6,5,2,-2,0.1590909092396694,0.16923076926627212,-0.002406044907907967,-0.04005805510113092,-0.04816235856626799,-0.04444444399999997,-0.10227272774147755,0.44444444400000005,0.24444444399999998,0.004374071390946976,-0.013777778000000018,0.055555556000000006,-0.25,0.24122222200000001,0.026233974678948946,1,-2,0.23050847466627122,-0.10059539669358986,0.11749042142528732,-0.01188811182435745,-0.025555879828895123,0.23333333300000003,0.05119047618266359,1.4,-0.055555556,-0.012016895402095273,0.09811111100000003,0.28888888900000004,-0.059113300792254075,0.12122222199999999,-0.03972512508239845,2,612.9777778,-2,0,2,3,-8,-2,-1,-6,-2.539999999999992,0,0,0,0,0,1,0,0,0
8,3,0,-1,0.1102564102564102,0,0.04807692307692307,0.5555555555555556,0.025573192239858877,-0.5,-0.5,2,0,0.04197550757331614,0.14500000000000002,0,0.14285714285714285,0.5,0.1119583174482145,-1,1,-0.3076923076923077,-0.09999999999999998,-0.16274557361144798,0.6538461538461539,-0.06261384335154829,0,0,1.5,0.5,-0.11107448912326956,0.10499999999999998,0,0.3333333333333333,0.165,-0.07932203389830511,0,46.5,-1,0,0,-1,0,0,0,-1,-10.159999999999997,-12.700000000000017,0,0,0,0,1,0,0,0
