id,gender,race
11642,m,white
11643,m,black
11644,m,black
11645,m,black
11646,m,white
11647,f,indian
11648,m,indian
11649,m,white
11650,m,white
11651,m,indian
11652,m,white
11653,m,white
11654,m,black
11655,m,white
11656,m,black
11657,m,indian
11658,f,black
11659,m,black
11660,m,indian
11661,m,white
11662,f,black
11663,m,indian
11664,m,indian
11665,m,black
11666,m,white
11667,m,white
11668,m,white
11669,m,white
11670,m,white
11671,m,black
11672,m,white
11673,m,black
11674,m,black
11675,m,white
11676,m,black
11677,m,black
11678,m,indian
11679,m,white
11680,m,black
11681,m,white
11682,m,white
11683,f,indian
11684,m,indian
11685,m,black
11686,f,white
11687,m,white
11688,m,white
11689,m,white
11690,f,indian
11691,m,white
11692,f,indian
11693,m,black
11694,m,white
11695,m,indian
11696,m,white
11697,f,indian
11698,m,indian
11699,m,indian
11700,m,indian
11701,f,white
11702,m,black
11703,m,indian
11704,m,black
11705,f,indian
11706,m,black
11707,f,indian
11708,m,white
11709,m,white
11710,m,white
11711,m,white
11712,m,white
11713,m,white
11714,m,indian
11715,f,indian
11716,m,white
11717,f,indian
11718,f,indian
11719,m,white
11720,m,black
11721,m,white
11722,m,black
11723,f,white
11724,m,white
11725,m,white
11726,m,white
11727,m,black
11728,m,white
11729,m,black
11730,m,white
11731,f,indian
11732,m,white
11733,m,black
11734,m,black
11735,m,white
11736,m,indian
11737,m,white
11738,m,black
11739,m,black
11740,m,indian
11741,m,white
11742,m,white
11743,m,black
11744,m,black
11745,m,white
11746,m,black
11747,m,white
11748,f,black
11749,m,indian
11750,f,indian
11751,f,indian
11752,f,indian
11753,m,white
11754,m,black
11755,m,white
11756,m,hispanic
11757,m,white
11758,m,white
11759,f,indian
11760,m,white
11761,m,white
11762,m,white
11763,f,indian
11764,m,white
11765,m,white
11766,f,indian
11767,m,white
11768,f,black
11769,f,white
11770,f,black
11771,m,white
11772,f,white
11773,m,white
11774,m,white
11775,m,black
11776,m,black
11777,m,black
11778,m,white
11779,f,indian
11780,m,white
11781,m,white
11782,m,white
11783,m,white
11784,f,indian
11785,m,white
11786,m,black
11787,m,white
11788,m,black
11789,m,white
11790,f,indian
11791,f,white
11792,m,white
11793,m,white
11794,f,white
11795,f,indian
11796,f,indian
11797,m,indian
11798,m,hispanic
11799,f,indian
11800,m,white
11801,m,white
11802,m,white
11803,f,indian
11804,f,white
11805,f,indian
11806,m,white
11807,m,white
11808,f,indian
11809,m,indian
11810,m,white
11811,m,black
11812,f,indian
11813,m,white
11814,m,indian
11815,m,white
11816,m,black
11817,m,white
11818,m,white
11819,f,white
11820,f,indian
11821,m,indian
11822,f,indian
11823,m,indian
11824,m,white
11825,m,white
11826,m,indian
11827,f,indian
11828,m,white
11829,m,white
11830,m,white
11831,m,black
11832,m,white
11833,m,indian
11834,f,indian
11835,f,white
11836,m,indian
11837,m,black
11838,m,indian
11839,m,black
11840,f,indian
11841,m,indian
11842,m,white
11843,m,white
11844,m,black
11845,m,white
11846,m,white
11847,m,white
11848,m,indian
11849,m,white
11850,m,hispanic
11851,m,white
11852,m,white
11853,m,black
11854,m,black
11855,m,black
11856,m,white
11857,m,indian
11858,m,black
11859,m,white
11860,m,black
11861,m,white
11862,m,hispanic
11863,m,white
11864,m,white
11865,f,indian
11866,m,black
11867,m,indian
11868,m,indian
11869,m,white
11870,m,black
11871,m,black
11872,m,white
11873,m,white
11874,f,indian
11875,m,black
11876,m,black
11877,m,indian
11878,m,indian
11879,m,white
11880,m,white
11881,m,white
11882,f,indian
11883,m,white
11884,m,white
11885,m,white
11886,m,white
11887,m,white
11888,m,white
11889,m,white
11890,m,white
11891,m,white
11892,m,black
11893,m,hispanic
11894,m,white
11895,m,white
11896,m,black
11897,m,white
11898,f,white
11899,f,indian
11900,m,black
11901,m,black
11902,f,indian
11903,f,white
11904,m,white
11905,m,black
11906,m,indian
11907,f,indian
11908,f,indian
11909,m,white
11910,m,white
11911,m,black
11912,f,indian
11913,m,white
11914,m,indian
11915,m,black
11916,m,white
11917,m,black
11918,m,black
11919,m,white
11920,m,black
11921,m,black
11922,m,white
11923,m,hispanic
11924,m,white
11925,m,white
11926,m,black
11927,m,white
11928,m,white
11929,m,white
11930,m,white
11931,f,white
11932,m,black
11933,m,black
11934,m,black
11935,m,black
11936,m,white
11937,m,black
11938,m,white
11939,m,white
11940,m,white
11941,m,white
11942,m,white
11943,m,indian
11944,m,black
11945,m,white
11946,m,white
11947,m,white
11948,m,black
11949,f,black
11950,m,white
11951,m,indian
11952,m,white
11953,m,white
11954,m,indian
11955,m,white
11956,f,white
11957,m,white
11958,m,white
11959,m,white
11960,m,white
11961,m,white
11962,f,white
11963,m,white
11964,m,black
11965,m,white
11966,m,black
11967,m,white
11968,m,black
11969,f,white
11970,m,black
11971,m,white
11972,m,black
11973,f,indian
11974,m,black
11975,m,black
11976,m,white
11977,m,white
11978,m,black
11979,f,indian
11980,m,white
11981,m,black
11982,m,indian
11983,f,indian
11984,f,white
11985,f,indian
11986,m,black
11987,f,white
11988,m,black
11989,f,indian
11990,m,white
11991,m,white
11992,m,black
11993,m,black
11994,m,black
11995,m,black
11996,m,white
11997,m,indian
11998,f,indian
11999,m,black
12000,m,black
12001,m,white
12002,m,black
12003,m,white
12004,m,indian
12005,m,black
12006,m,indian
12007,m,white
12008,m,indian
12009,m,hispanic
12010,f,indian
12011,m,indian
12012,m,white
12013,m,white
12014,f,indian
12015,m,black
12016,m,black
12017,m,indian
12018,m,white
12019,m,black
12020,m,white
12021,m,indian
12022,m,white
12023,m,black
12024,m,white
12025,m,white
12026,m,indian
12027,m,black
12028,m,white
12029,m,black
12030,m,white
12031,m,white
12032,f,indian
12033,m,white
12034,m,black
12035,m,white
12036,m,white
12037,f,white
12038,m,hispanic
12039,m,white
12040,m,white
12041,m,white
12042,m,black
12043,m,white
12044,m,white
12045,m,white
12046,m,white
12047,f,white
12048,m,white
12049,f,indian
12050,m,white
12051,f,indian
12052,m,black
12053,m,black
12054,m,indian
12055,m,white
12056,m,white
12057,m,indian
12058,m,white
12059,m,indian
12060,m,indian
12061,m,white
12062,m,black
12063,m,black
12064,m,hispanic
12065,m,white
12066,m,white
12067,m,white
12068,m,white
12069,m,white
12070,f,indian
12071,m,white
12072,m,white
12073,m,black
12074,m,white
12075,m,white
12076,m,indian
12077,m,black
12078,m,white
12079,f,black
12080,m,white
12081,m,white
12082,m,white
12083,m,black
12084,m,white
12085,m,black
12086,m,white
12087,m,white
12088,m,white
12089,m,white
12090,m,black
12091,m,black
12092,m,black
12093,m,white
12094,f,white
12095,m,black
12096,m,hispanic
12097,m,black
12098,m,white
12099,m,black
12100,f,indian
12101,m,white
12102,m,indian
12103,m,black
12104,m,black
12105,m,black
12106,m,black
12107,m,white
12108,f,black
12109,m,white
12110,m,white
12111,m,black
12112,f,indian
12113,m,black
12114,m,white
12115,m,indian
12116,m,white
12117,m,white
12118,f,indian
12119,m,white
12120,m,indian
12121,m,indian
12122,m,black
12123,m,white
12124,m,white
12125,m,black
12126,m,indian
12127,m,black
12128,m,white
12129,m,white
12130,f,black
12131,m,white
12132,m,black
12133,m,indian
12134,m,black
12135,m,indian
12136,f,indian
12137,m,indian
12138,m,black
12139,m,white
12140,m,white
12141,m,indian
12142,m,white
12143,m,indian
12144,m,black
12145,m,indian
12146,m,white
12147,m,white
12148,m,black
12149,m,indian
12150,m,black
12151,m,black
12152,m,black
12153,m,black
12154,f,indian
12155,m,white
12156,m,white
12157,m,white
12158,m,black
12159,m,indian
12160,m,black
12161,m,white
12162,m,indian
12163,f,white
12164,m,black
12165,m,white
12166,m,black
12167,m,white
12168,m,white
12169,m,white
12170,m,white
12171,m,white
12172,m,white
12173,m,white
12174,m,white
12175,m,white
12176,f,indian
12177,m,black
12178,m,white
12179,m,indian
12180,m,white
12181,m,black
12182,m,white
12183,m,white
12184,m,black
12185,m,black
12186,m,black
